camera_id,district,department,nearest_station,camera_type,vendor,ownership,latitude,longitude,storage_type,retention_days,install_year,connectivity_status,is_synthetic
CAM00728,Dahod,Home Department - Police,Sanjeli,IP PTZ,Hikvision,Government,23.057762,73.969875,Local NVR,15,2025,Offline,TRUE
CAM00729,Dahod,Home Department - Police,Sukhsar,IP Dome,Honeywell,Government,23.1502,74.025757,Cloud,30,2022,Offline,TRUE
CAM00730,Dahod,Home Department - Police,Sukhsar,IP Dome,Hikvision,Government,23.150108,74.026122,Cloud,7,2023,Offline,TRUE
CAM00731,Dahod,Home Department - Police,Zalod,IP PTZ,Honeywell,Government,23.104846,74.158626,Local NVR,15,2018,Offline,TRUE
CAM00732,Dahod,Home Department - Police,Zalod,Analog PTZ,Honeywell,Government,23.104428,74.157615,Local NVR,15,2021,Active,TRUE
CAM00733,Dahod,Home Department - Police,Zalod,Analog Dome,Bosch,Government,23.105171,74.158312,Cloud,15,2025,Active,TRUE
CAM00734,Dahod,Home Department - Police,Zalod,IP Dome,Honeywell,Government,23.104053,74.158251,Local NVR,7,2016,Active,TRUE
CAM00735,Dahod,Home Department - Police,Jesavada,Analog PTZ,Bosch,Government,22.739623,74.198764,Local NVR,15,2022,Maintenance,TRUE
CAM00736,Dahod,Home Department - Police,Jesavada,IP Bullet,CP Plus,Government,22.740181,74.198692,Local NVR,15,2023,Maintenance,TRUE
CAM00737,Dahod,Home Department - Police,Sagtala,IP Bullet,Hikvision,Government,22.566714,73.908701,Cloud,30,2018,Active,TRUE
CAM00738,Dahod,Home Department - Police,Sagtala,IP Bullet,Hikvision,Government,22.566454,73.908723,Cloud,30,2022,Maintenance,TRUE
CAM00739,Dang,Home Department - Police,Ahwa,Analog Dome,CP Plus,Government,20.758146,73.688126,Local NVR,30,2022,Maintenance,TRUE
CAM00740,Dang,Home Department - Police,Ahwa,IP Bullet,CP Plus,Government,20.757532,73.687684,Local NVR,30,2021,Active,TRUE
CAM00741,Dang,Home Department - Police,Ahwa,Analog Dome,Dahua,Government,20.757578,73.688398,Local NVR,30,2019,Offline,TRUE
CAM00742,Dang,Home Department - Police,Mahila,Analog PTZ,Hikvision,Government,20.757141,73.687866,Local NVR,30,2023,Active,TRUE
CAM00743,Dang,Home Department - Police,Mahila,IP PTZ,Honeywell,Government,20.757337,73.689114,Cloud,30,2020,Offline,TRUE
CAM00744,Dang,Home Department - Police,Mahila,Analog Dome,Honeywell,Government,20.75724,73.688648,Local NVR,30,2017,Active,TRUE
CAM00745,Dang,Home Department - Police,Saputara,Analog Dome,Bosch,Government,20.579377,73.751112,Local NVR,15,2023,Active,TRUE
CAM00746,Dang,Home Department - Police,Saputara,IP Bullet,Hikvision,Government,20.580143,73.75253,Local NVR,30,2020,Offline,TRUE
CAM00747,Dang,Home Department - Police,Saputara,IP Bullet,Honeywell,Government,20.578883,73.752226,Cloud,30,2025,Active,TRUE
CAM00748,Dang,Home Department - Police,Subir,IP Bullet,Honeywell,Government,20.932518,73.775509,Cloud,15,2017,Active,TRUE
CAM00749,Dang,Home Department - Police,Subir,IP Dome,Hikvision,Government,20.931633,73.775499,Cloud,30,2020,Active,TRUE
CAM00750,Dang,Home Department - Police,Subir,Analog PTZ,CP Plus,Government,20.93258,73.775659,Local NVR,7,2018,Offline,TRUE
CAM00751,Dang,Home Department - Police,Subir,IP Bullet,Honeywell,Government,20.932946,73.77561,Cloud,15,2017,Maintenance,TRUE
CAM00752,Dang,Home Department - Police,Vaghai,IP Bullet,Honeywell,Government,20.772651,73.497235,Local NVR,7,2018,Active,TRUE
CAM00753,Dang,Home Department - Police,Vaghai,IP PTZ,Bosch,Government,20.773583,73.496652,Local NVR,15,2018,Maintenance,TRUE
CAM00754,Dang,Home Department - Police,Vaghai,IP Bullet,Bosch,Government,20.773566,73.497797,Local NVR,15,2024,Active,TRUE
CAM00755,Devbhumi Dwarka,Home Department - Police,Bhanwad,IP PTZ,Bosch,Government,21.930661,69.779605,Local NVR,30,2020,Active,TRUE
CAM00756,Devbhumi Dwarka,Home Department - Police,Bhanwad,IP PTZ,Honeywell,Government,21.929881,69.779778,Local NVR,15,2021,Active,TRUE
CAM00757,Devbhumi Dwarka,Home Department - Police,Dwarka,IP PTZ,Bosch,Government,22.244398,68.972707,Cloud,30,2025,Offline,TRUE
CAM00758,Devbhumi Dwarka,Home Department - Police,Dwarka,Analog PTZ,Honeywell,Government,22.244341,68.973183,Cloud,30,2018,Active,TRUE
CAM00759,Devbhumi Dwarka,Home Department - Police,Dwarka,Analog Dome,Hikvision,Government,22.244451,68.972269,Local NVR,15,2017,Active,TRUE
CAM00760,Devbhumi Dwarka,Home Department - Police,Kalyanpur,Analog Dome,Hikvision,Government,22.004601,69.397515,Cloud,30,2016,Active,TRUE
CAM00761,Devbhumi Dwarka,Home Department - Police,Kalyanpur,IP Dome,Honeywell,Government,22.005802,69.398316,Cloud,15,2017,Offline,TRUE
CAM00762,Devbhumi Dwarka,Home Department - Police,Kalyanpur,IP Bullet,Dahua,Government,22.005537,69.3975,Local NVR,15,2017,Active,TRUE
CAM00763,Devbhumi Dwarka,Home Department - Police,Kalyanpur,IP PTZ,Dahua,Government,22.005241,69.398828,Local NVR,7,2020,Active,TRUE
CAM00764,Devbhumi Dwarka,Home Department - Police,Khambhalia,IP Dome,Dahua,Government,22.20361,69.650384,Local NVR,7,2021,Maintenance,TRUE
CAM00765,Devbhumi Dwarka,Home Department - Police,Khambhalia,Analog Dome,Bosch,Government,22.202336,69.651458,Cloud,30,2019,Maintenance,TRUE
CAM00766,Devbhumi Dwarka,Home Department - Police,Khambhalia,IP Bullet,Honeywell,Government,22.202406,69.650668,Cloud,15,2022,Active,TRUE
CAM00767,Devbhumi Dwarka,Home Department - Police,Okha (Mithapur),IP PTZ,Hikvision,Government,22.412144,69.009877,Local NVR,7,2020,Active,TRUE
CAM00768,Devbhumi Dwarka,Home Department - Police,Okha (Mithapur),IP Bullet,Dahua,Government,22.41376,69.010946,Local NVR,30,2020,Active,TRUE
CAM00769,Devbhumi Dwarka,Home Department - Police,Okha Marin,IP PTZ,Bosch,Government,22.4742,69.078712,Cloud,30,2023,Active,TRUE
CAM00770,Devbhumi Dwarka,Home Department - Police,Okha Marin,IP Dome,Honeywell,Government,22.472932,69.079041,Local NVR,15,2023,Active,TRUE
CAM00771,Devbhumi Dwarka,Home Department - Police,Okha Marin,Analog PTZ,Honeywell,Government,22.473647,69.078462,Local NVR,7,2017,Maintenance,TRUE
CAM00772,Devbhumi Dwarka,Home Department - Police,Okha Marin,IP Bullet,Honeywell,Government,22.474295,69.077846,Cloud,15,2019,Active,TRUE
CAM00773,Devbhumi Dwarka,Home Department - Police,Salaya Marin,IP PTZ,Hikvision,Government,22.307771,69.598156,Local NVR,30,2021,Active,TRUE
CAM00774,Devbhumi Dwarka,Home Department - Police,Salaya Marin,IP Bullet,Bosch,Government,22.30677,69.59689,Local NVR,7,2025,Offline,TRUE
CAM00775,Devbhumi Dwarka,Home Department - Police,Salaya Marin,IP Dome,Hikvision,Government,22.307676,69.597441,Local NVR,7,2023,Active,TRUE
CAM00776,Devbhumi Dwarka,Home Department - Police,Vadinar Marin,IP PTZ,Honeywell,Government,22.393406,69.716257,Cloud,30,2024,Offline,TRUE
CAM00777,Devbhumi Dwarka,Home Department - Police,Vadinar Marin,IP PTZ,Hikvision,Government,22.393748,69.716174,Local NVR,30,2018,Active,TRUE
CAM00778,Devbhumi Dwarka,Home Department - Police,Vadinar Marin,IP Bullet,Hikvision,Government,22.393766,69.717212,Local NVR,7,2016,Maintenance,TRUE
CAM00779,Devbhumi Dwarka,Home Department - Police,Vadinar Marin,IP Dome,Hikvision,Government,22.394429,69.717548,Local NVR,30,2017,Offline,TRUE
CAM00780,Devbhumi Dwarka,Home Department - Police,Mahila,IP PTZ,Dahua,Government,22.210982,69.649288,Cloud,30,2021,Offline,TRUE
CAM00781,Devbhumi Dwarka,Home Department - Police,Mahila,IP Dome,Honeywell,Government,22.211851,69.649502,Cloud,15,2019,Active,TRUE
CAM00782,Gandhinagar,Home Department - Police,Adalaj,Analog PTZ,Honeywell,Government,23.168313,72.573269,Cloud,15,2018,Active,TRUE
CAM00783,Gandhinagar,Home Department - Police,Adalaj,Analog Dome,Bosch,Government,23.169486,72.571978,Cloud,7,2017,Maintenance,TRUE
CAM00784,Gandhinagar,Home Department - Police,Chiloda,Analog Dome,Dahua,Government,23.226906,72.729609,Local NVR,30,2017,Maintenance,TRUE
CAM00785,Gandhinagar,Home Department - Police,Chiloda,Analog Dome,Bosch,Government,23.228141,72.729657,Local NVR,7,2020,Active,TRUE
CAM00786,Gandhinagar,Home Department - Police,Dabhoda,Analog Dome,Hikvision,Government,23.176308,72.746287,Local NVR,15,2023,Maintenance,TRUE
CAM00787,Gandhinagar,Home Department - Police,Dabhoda,Analog Dome,Hikvision,Government,23.175071,72.745638,Local NVR,30,2017,Offline,TRUE
CAM00788,Gandhinagar,Home Department - Police,Dabhoda,Analog PTZ,Hikvision,Government,23.175458,72.746601,Cloud,7,2019,Active,TRUE
CAM00789,Gandhinagar,Home Department - Police,Dabhoda,IP PTZ,CP Plus,Government,23.176296,72.746957,Cloud,30,2023,Active,TRUE
CAM00790,Gandhinagar,Home Department - Police,Dahegam,Analog PTZ,Dahua,Government,23.170169,72.816179,Local NVR,7,2022,Active,TRUE
CAM00791,Gandhinagar,Home Department - Police,Dahegam,IP Bullet,Hikvision,Government,23.170341,72.817331,Local NVR,30,2018,Active,TRUE
CAM00792,Gandhinagar,Home Department - Police,InfoCity,Analog Dome,Dahua,Government,23.212266,72.63999,Local NVR,7,2025,Active,TRUE
CAM00793,Gandhinagar,Home Department - Police,InfoCity,IP Dome,CP Plus,Government,23.211069,72.638889,Local NVR,7,2019,Maintenance,TRUE
CAM00794,Gandhinagar,Home Department - Police,Kalol City,IP PTZ,CP Plus,Government,23.247448,72.494665,Cloud,30,2016,Maintenance,TRUE
CAM00795,Gandhinagar,Home Department - Police,Kalol City,IP Bullet,Dahua,Government,23.247637,72.494284,Local NVR,7,2023,Active,TRUE
CAM00796,Gandhinagar,Home Department - Police,Kalol Taluka,IP Bullet,Hikvision,Government,23.234379,72.497616,Local NVR,15,2020,Maintenance,TRUE
CAM00797,Gandhinagar,Home Department - Police,Kalol Taluka,Analog Dome,CP Plus,Government,23.234629,72.49721,Cloud,30,2020,Offline,TRUE
CAM00798,Gandhinagar,Home Department - Police,Mahila,IP Bullet,Honeywell,Government,23.230286,72.647969,Local NVR,15,2023,Active,TRUE
CAM00799,Gandhinagar,Home Department - Police,Mahila,IP Bullet,Dahua,Government,23.230156,72.647197,Local NVR,30,2019,Active,TRUE
CAM00800,Gandhinagar,Home Department - Police,Mansa,IP PTZ,Hikvision,Government,23.429643,72.653645,Cloud,15,2016,Offline,TRUE
CAM00801,Gandhinagar,Home Department - Police,Mansa,IP Dome,Bosch,Government,23.428001,72.652956,Local NVR,7,2023,Active,TRUE
CAM00802,Gandhinagar,Home Department - Police,Mansa,IP Bullet,CP Plus,Government,23.428945,72.652022,Local NVR,15,2022,Active,TRUE
CAM00803,Gandhinagar,Home Department - Police,Mansa,Analog PTZ,CP Plus,Government,23.429106,72.652163,Local NVR,30,2023,Offline,TRUE
CAM00804,Gandhinagar,Home Department - Police,Pethapur,IP PTZ,CP Plus,Government,23.265125,72.671462,Local NVR,30,2018,Maintenance,TRUE
CAM00805,Gandhinagar,Home Department - Police,Pethapur,IP PTZ,Dahua,Government,23.264634,72.670629,Cloud,15,2017,Maintenance,TRUE
CAM00806,Gandhinagar,Home Department - Police,Rakhiyal,IP Bullet,Hikvision,Government,23.251579,72.903433,Local NVR,30,2025,Active,TRUE
CAM00807,Gandhinagar,Home Department - Police,Rakhiyal,IP Dome,Hikvision,Government,23.25125,72.903968,Local NVR,15,2021,Maintenance,TRUE
CAM00808,Gandhinagar,Home Department - Police,Rakhiyal,Analog Dome,Hikvision,Government,23.251437,72.902988,Cloud,7,2018,Active,TRUE
CAM00809,Gandhinagar,Home Department - Police,Sector-21,IP Bullet,CP Plus,Government,23.227535,72.663487,Local NVR,15,2025,Active,TRUE
CAM00810,Gandhinagar,Home Department - Police,Sector-21,IP Dome,Dahua,Government,23.22747,72.66308,Local NVR,15,2016,Maintenance,TRUE
CAM00811,Gandhinagar,Home Department - Police,Sector-7,Analog Dome,Dahua,Government,23.212438,72.635701,Local NVR,30,2024,Active,TRUE
CAM00812,Gandhinagar,Home Department - Police,Sector-7,IP Bullet,Bosch,Government,23.21293,72.637182,Cloud,7,2017,Maintenance,TRUE
CAM00813,Gandhinagar,Home Department - Police,Sector-7,IP Dome,CP Plus,Government,23.213106,72.635999,Local NVR,7,2017,Active,TRUE
CAM00814,Gandhinagar,Home Department - Police,Sector-7,IP Dome,Dahua,Government,23.212383,72.637055,Local NVR,30,2024,Offline,TRUE
CAM00815,Gandhinagar,Home Department - Police,Traffic,Analog PTZ,CP Plus,Government,23.237423,72.655065,Cloud,7,2016,Active,TRUE
CAM00816,Gandhinagar,Home Department - Police,Traffic,IP PTZ,Honeywell,Government,23.238073,72.655244,Local NVR,30,2021,Active,TRUE
CAM00817,Gandhinagar,Home Department - Police,Satej,IP PTZ,Bosch,Government,23.107747,72.473306,Local NVR,30,2024,Active,TRUE
CAM00818,Gandhinagar,Home Department - Police,Satej,IP Bullet,Bosch,Government,23.108296,72.472604,Local NVR,15,2020,Active,TRUE
CAM00819,Gandhinagar,Home Department - Police,Satej,Analog Dome,CP Plus,Government,23.106946,72.472564,Local NVR,7,2018,Active,TRUE
CAM00820,Gir Somnath,Home Department - Police,Girgadhada,IP Bullet,CP Plus,Government,20.922078,70.91701,Cloud,7,2018,Active,TRUE
CAM00821,Gir Somnath,Home Department - Police,Girgadhada,IP Bullet,CP Plus,Government,20.921865,70.916605,Cloud,30,2021,Active,TRUE
CAM00822,Gir Somnath,Home Department - Police,Girgadhada,Analog Dome,CP Plus,Government,20.922591,70.916077,Local NVR,7,2023,Active,TRUE
CAM00823,Gir Somnath,Home Department - Police,Girgadhada,IP PTZ,Dahua,Government,20.921559,70.91671,Cloud,7,2018,Offline,TRUE
CAM00824,Gir Somnath,Home Department - Police,Kodinar,Analog PTZ,Honeywell,Government,20.795851,70.701319,Cloud,30,2023,Maintenance,TRUE
CAM00825,Gir Somnath,Home Department - Police,Kodinar,IP Dome,CP Plus,Government,20.795865,70.700251,Cloud,15,2023,Active,TRUE
CAM00826,Gir Somnath,Home Department - Police,Kodinar,Analog PTZ,Hikvision,Government,20.795978,70.701563,Local NVR,7,2023,Offline,TRUE
CAM00827,Gir Somnath,Home Department - Police,Kodinar,Analog PTZ,CP Plus,Government,20.796409,70.701099,Cloud,7,2019,Offline,TRUE
CAM00828,Gir Somnath,Home Department - Police,Navabandar Marin,IP PTZ,CP Plus,Government,20.74141,71.079673,Local NVR,15,2024,Offline,TRUE
CAM00829,Gir Somnath,Home Department - Police,Navabandar Marin,IP PTZ,CP Plus,Government,20.74128,71.079647,Local NVR,15,2021,Maintenance,TRUE
CAM00830,Gir Somnath,Home Department - Police,Navabandar Marin,Analog PTZ,Bosch,Government,20.740862,71.078461,Cloud,7,2021,Maintenance,TRUE
CAM00831,Gir Somnath,Home Department - Police,Prabhas Patan,IP Bullet,Bosch,Government,20.887655,70.407329,Local NVR,7,2020,Offline,TRUE
CAM00832,Gir Somnath,Home Department - Police,Prabhas Patan,IP PTZ,Honeywell,Government,20.886944,70.406141,Local NVR,7,2020,Offline,TRUE
CAM00833,Gir Somnath,Home Department - Police,Prabhas Patan,Analog PTZ,Bosch,Government,20.887229,70.406041,Cloud,30,2022,Maintenance,TRUE
CAM00834,Gir Somnath,Home Department - Police,Prabhas Patan,IP Bullet,CP Plus,Government,20.887146,70.407241,Local NVR,15,2018,Offline,TRUE
CAM00835,Gir Somnath,Home Department - Police,Somnath Marin,Analog PTZ,Bosch,Government,20.894693,70.394091,Local NVR,7,2025,Active,TRUE
CAM00836,Gir Somnath,Home Department - Police,Somnath Marin,IP PTZ,Hikvision,Government,20.896041,70.392881,Local NVR,15,2020,Active,TRUE
CAM00837,Gir Somnath,Home Department - Police,Somnath Marin,IP Dome,Hikvision,Government,20.895502,70.393842,Local NVR,15,2019,Active,TRUE
CAM00838,Gir Somnath,Home Department - Police,Sutrapada,IP PTZ,Dahua,Government,20.843067,70.486412,Local NVR,30,2025,Active,TRUE
CAM00839,Gir Somnath,Home Department - Police,Sutrapada,Analog PTZ,CP Plus,Government,20.842397,70.486685,Cloud,7,2016,Active,TRUE
CAM00840,Gir Somnath,Home Department - Police,Sutrapada,IP Bullet,Hikvision,Government,20.842555,70.486614,Local NVR,15,2021,Maintenance,TRUE
CAM00841,Gir Somnath,Home Department - Police,Sutrapada,Analog PTZ,Dahua,Government,20.84287,70.487085,Cloud,30,2016,Active,TRUE
CAM00842,Gir Somnath,Home Department - Police,Talala,Analog Dome,Dahua,Government,21.056787,70.531247,Local NVR,30,2018,Active,TRUE
CAM00843,Gir Somnath,Home Department - Police,Talala,IP Dome,Honeywell,Government,21.056946,70.532333,Local NVR,7,2021,Active,TRUE
CAM00844,Gir Somnath,Home Department - Police,Talala,IP PTZ,Dahua,Government,21.056704,70.531584,Cloud,7,2023,Active,TRUE
CAM00845,Gir Somnath,Home Department - Police,Talala,Analog Dome,Honeywell,Government,21.056735,70.531475,Cloud,15,2019,Maintenance,TRUE
CAM00846,Gir Somnath,Home Department - Police,Una,IP PTZ,Dahua,Government,20.821069,71.041415,Local NVR,30,2016,Active,TRUE
CAM00847,Gir Somnath,Home Department - Police,Una,Analog Dome,Dahua,Government,20.821109,71.041974,Cloud,30,2025,Active,TRUE
CAM00848,Gir Somnath,Home Department - Police,Veraval City,IP Bullet,CP Plus,Government,20.906314,70.370327,Local NVR,7,2018,Active,TRUE
CAM00849,Gir Somnath,Home Department - Police,Veraval City,IP Dome,Hikvision,Government,20.905208,70.370255,Local NVR,15,2017,Active,TRUE
CAM00850,Gir Somnath,Home Department - Police,Mahila,Analog Dome,Hikvision,Government,20.886062,70.407309,Local NVR,7,2024,Active,TRUE
CAM00851,Gir Somnath,Home Department - Police,Mahila,IP Dome,Hikvision,Government,20.885946,70.406425,Cloud,30,2016,Active,TRUE
CAM00852,Jamnagar,Home Department - Police,Bedi Marin,Analog PTZ,Honeywell,Government,22.478495,70.045841,Local NVR,15,2018,Active,TRUE
CAM00853,Jamnagar,Home Department - Police,Bedi Marin,IP Bullet,Honeywell,Government,22.478827,70.047193,Cloud,7,2025,Offline,TRUE
CAM00854,Jamnagar,Home Department - Police,City A Div.,IP Bullet,Honeywell,Government,22.464352,70.080343,Cloud,30,2020,Active,TRUE
CAM00855,Jamnagar,Home Department - Police,City A Div.,Analog PTZ,Honeywell,Government,22.465064,70.080712,Cloud,15,2023,Active,TRUE
CAM00856,Jamnagar,Home Department - Police,City B Div.,IP Bullet,Honeywell,Government,22.475944,70.06607,Cloud,15,2022,Active,TRUE
CAM00857,Jamnagar,Home Department - Police,City B Div.,IP Dome,Honeywell,Government,22.475812,70.06487,Cloud,15,2023,Active,TRUE
CAM00858,Jamnagar,Home Department - Police,City C Div.,Analog PTZ,Bosch,Government,22.477807,70.047088,Cloud,15,2017,Active,TRUE
CAM00859,Jamnagar,Home Department - Police,City C Div.,IP Bullet,Honeywell,Government,22.478111,70.047113,Local NVR,15,2023,Maintenance,TRUE
CAM00860,Jamnagar,Home Department - Police,City C Div.,Analog PTZ,CP Plus,Government,22.477628,70.045913,Cloud,30,2023,Maintenance,TRUE
CAM00861,Jamnagar,Home Department - Police,City C Div.,IP Dome,Hikvision,Government,22.478498,70.046501,Cloud,15,2024,Maintenance,TRUE
CAM00862,Jamnagar,Home Department - Police,Dhrol,IP Dome,Dahua,Government,22.563972,70.413772,Cloud,15,2018,Active,TRUE
CAM00863,Jamnagar,Home Department - Police,Dhrol,IP Bullet,Bosch,Government,22.56398,70.415372,Local NVR,15,2017,Offline,TRUE
CAM00864,Jamnagar,Home Department - Police,Dhrol,Analog PTZ,Bosch,Government,22.563978,70.41495,Local NVR,15,2022,Offline,TRUE
CAM00865,Jamnagar,Home Department - Police,Dhrol,IP Dome,Dahua,Government,22.563411,70.414971,Local NVR,15,2017,Active,TRUE
CAM00866,Jamnagar,Home Department - Police,Jamjodhpur,IP Dome,Bosch,Government,21.901702,70.034057,Cloud,7,2016,Maintenance,TRUE
CAM00867,Jamnagar,Home Department - Police,Jamjodhpur,Analog Dome,Honeywell,Government,21.901094,70.034592,Cloud,7,2020,Offline,TRUE
CAM00868,Jamnagar,Home Department - Police,Jamjodhpur,Analog PTZ,Bosch,Government,21.901388,70.03543,Local NVR,30,2019,Active,TRUE
CAM00869,Jamnagar,Home Department - Police,Jamjodhpur,Analog Dome,Hikvision,Government,21.900982,70.03546,Cloud,15,2024,Active,TRUE
CAM00870,Jamnagar,Home Department - Police,Jodiya,IP PTZ,Hikvision,Government,22.693336,70.315541,Cloud,7,2023,Offline,TRUE
CAM00871,Jamnagar,Home Department - Police,Jodiya,IP PTZ,Bosch,Government,22.693713,70.315409,Cloud,15,2018,Maintenance,TRUE
CAM00872,Jamnagar,Home Department - Police,Jodiya,Analog Dome,Honeywell,Government,22.693403,70.314203,Local NVR,15,2023,Offline,TRUE
CAM00873,Jamnagar,Home Department - Police,Kalawad Town,Analog Dome,Bosch,Government,22.209401,70.380501,Local NVR,15,2023,Active,TRUE
CAM00874,Jamnagar,Home Department - Police,Kalawad Town,Analog PTZ,Dahua,Government,22.2086,70.38086,Cloud,30,2018,Active,TRUE
CAM00875,Jamnagar,Home Department - Police,Lalpur,IP PTZ,Dahua,Government,22.191197,69.962397,Cloud,30,2021,Active,TRUE
CAM00876,Jamnagar,Home Department - Police,Lalpur,IP Dome,Hikvision,Government,22.191468,69.962943,Local NVR,7,2025,Active,TRUE
CAM00877,Jamnagar,Home Department - Police,Lalpur,IP PTZ,Bosch,Government,22.191328,69.962745,Local NVR,15,2016,Active,TRUE
CAM00878,Jamnagar,Home Department - Police,Mahila,IP PTZ,Honeywell,Government,22.470647,70.05687,Local NVR,15,2021,Offline,TRUE
CAM00879,Jamnagar,Home Department - Police,Mahila,Analog PTZ,Bosch,Government,22.469978,70.057709,Local NVR,7,2019,Offline,TRUE
